Sample,ZFC ID,Target,Well,Data Set,Content,Type,Cq,Starting Quantity (SQ),Control,cDNA,fn,sample excluded,SQ,Absolute Quantity,Absolute Quantity SD,Mean Cq,Cq SD,Efficiency,Relative Quantity,Relative Quantity SD,Normalization Factor,Normalization Factor SD,Expression,Expression SD,Dose
96424_1000,96424,EIF,M01,HEX,Unkn-73,Unk,24.8512258831076,50.156747612532,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,50.1567476125313,47.679678072029304,2.337847328389482,24.932599881020174,0.07781735975015011,88.43220810680386,1.1084521831883554,0.0546495725313664,,,,,1000
96424_1000,96424,SOD1,M01,FAM,Unkn-73,Unk,22.7145601953742,50.1540683580365,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,50.15406835803657,46.28998694671611,3.2949742540705875,22.8414453210533,0.11007077133389684,90.94998848889404,1.0749917869037855,0.07653761809970923,1.1618796187193907,0.03660004737913878,0.9252178707537947,0.07203341032652863,1000
96424_3,96424,ATP,M11,Cy5,Unkn-78,Unk,24.0624624345482,43.1166998190724,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.11669981907258,44.074855379678496,1.3868580279512939,24.029861165797424,0.0471950710099248,94.03659168891471,1.014616689923589,0.03174178283453616,,,,,3
96424_3,96424,EIF,M11,HEX,Unkn-78,Unk,25.089158577148,43.138095149642,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.138095149642595,45.35626748821228,2.5190100154991906,25.011801005532426,0.08617151345888108,88.43220810680386,1.054203288941093,0.057554780505073316,,,,,3
96424_3,96424,SOD1,M11,FAM,Unkn-78,Unk,23.0057946327757,41.5425063805531,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,41.54250638055215,44.82379608664597,2.893515353772308,22.890697829349126,0.10026944999109058,90.94998848889404,1.041283890269438,0.06753603637109953,1.0342206009995996,0.0325384915403178,1.006829577038991,0.07257882107313106,3
96424_30,96424,ATP,M07,Cy5,Unkn-76,Unk,23.8602987791949,49.2997958347074,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,49.299795834708014,46.83282902875475,2.641274393845549,23.9395736437105,0.0862104823776388,94.03659168891471,1.077194933912555,0.06155836091726921,,,,,30
96424_30,96424,EIF,M07,HEX,Unkn-76,Unk,24.8421154073683,50.4470948763121,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,50.4470948763136,48.19730174530399,2.54848720312963,24.91580571862005,0.08448455845020898,88.43220810680386,1.1203093566919797,0.05996648822583512,,,,,30
96424_30,96424,SOD1,M07,FAM,Unkn-76,Unk,22.658661092796,52.0007159551595,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,52.0007159551583,47.67710014317415,4.832508649955011,22.798968789276998,0.15966278965731887,90.94998848889404,1.1049373089269645,0.11411405487483313,1.0985406517027188,0.04300782881710417,1.0058228680152446,0.11109109671459316,30
96424_300,96424,ATP,M03,Cy5,Unkn-74,Unk,24.0383073988985,43.8126328091512,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.81263280915135,46.02422225371986,1.6559970968591784,23.96475638182895,0.054691727679810405,94.03659168891471,1.0593625208682402,0.03840598579050886,,,,,300
96424_300,96424,EIF,M03,HEX,Unkn-74,Unk,25.0301088247776,44.7825486895217,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,44.78254868952223,46.264572751004984,1.0593141262218944,24.979034095871175,0.03642243436739945,88.43220810680386,1.0763173729811544,0.024837199987783522,,,,,300
96424_300,96424,SOD1,M03,FAM,Unkn-74,Unk,22.9742351592234,42.3992691987651,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,42.39926919876414,43.82664389364608,1.1052833050582127,22.92341711839415,0.03912340760451665,90.94998848889404,1.019477531434456,0.025799549318600044,1.0678062958681211,0.02294447645795661,0.9547401390863929,0.03169590813969555,300
96425_10,96425,ATP,O09,Cy5,Unkn-83,Unk,24.0584628339125,43.2311642749653,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.23116427496428,42.69297664222141,2.6844551169378033,24.079679901176625,0.09745398024216059,94.03659168891471,0.9816575320998191,0.06341503767478955,,,,,10
96425_10,96425,EIF,O09,HEX,Unkn-83,Unk,25.1063569680716,42.6705989006742,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,42.67059890067571,42.511817838676635,1.4770719615826338,25.1129681434876,0.05555569743686778,88.43220810680386,0.9887527606238308,0.034802434727382515,,,,,10
96425_10,96425,SOD1,O09,FAM,Unkn-83,Unk,22.9620169788834,42.7356877856787,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,42.735687785678174,40.613961745331,1.4615692604771244,23.04147874362645,0.054863471994649575,90.94998848889404,0.9445214601513926,0.03351914286228292,0.9851987590587358,0.03623896824788499,0.9587115812587843,0.04900146114047206,10
96425_100,96425,ATP,O05,Cy5,Unkn-81,Unk,24.2582181214495,37.869594347058,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,37.86959434705825,39.35242701460835,2.0454571525845937,24.201764140220448,0.07689328076923115,94.03659168891471,0.9053446684493474,0.046146100729106604,,,,,100
96425_100,96425,EIF,O05,HEX,Unkn-81,Unk,25.1759749981062,40.8293982997961,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,40.82939829979718,40.43958104435849,1.4379421708191495,25.1918583212748,0.05574029129560199,88.43220810680386,0.9405473656561321,0.03321568550751432,,,,,100
96425_100,96425,SOD1,O05,FAM,Unkn-81,Unk,23.113924811543,38.7361812964257,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,38.736181296424874,38.13619509309123,1.3092060757376398,23.13875310300255,0.05377076460977499,90.94998848889404,0.8869222542373549,0.030848180314505022,0.9227781656069123,0.028610536495185697,0.9611435199640047,0.0447837733488872,100
96425_1000,96425,ATP,O01,Cy5,Unkn-79,Unk,24.0076410454666,44.7123702784271,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,44.71237027842755,44.73541620530935,1.2995835982425663,24.007335009719775,0.043403915446940416,94.03659168891471,1.0298806862081245,0.02963114902472248,,,,,1000
96425_1000,96425,EIF,O01,HEX,Unkn-79,Unk,25.1174829664246,42.3708681815894,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,42.37086818158846,43.215388532530625,1.9637677926238908,25.087564807798877,0.07214180606211434,88.43220810680386,1.0047952362237211,0.04592592291647129,,,,,1000
96425_1000,96425,SOD1,O01,FAM,Unkn-79,Unk,23.0673999465262,39.9196341889838,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,39.9196341889846,39.92245008642352,0.8891644989791364,23.067577664844325,0.034359477670379245,90.94998848889404,0.9287100181173316,0.020640702296098375,1.017260638863384,0.02747028737983396,0.9129518853250896,0.03192959784069797,1000
96425_3,96425,ATP,O11,Cy5,Unkn-84,Unk,24.1514649359372,40.6464993657507,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,40.64649936575158,41.98988544028262,2.7751796418987067,24.104851009254077,0.09873483341238888,94.03659168891471,0.9654141346643657,0.06318539735860189,,,,,3
96425_3,96425,EIF,O11,HEX,Unkn-84,Unk,25.0534649240654,44.1247498225035,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,44.12474982250497,44.267263064920826,2.670365223750066,25.0504919851283,0.09398041012210699,88.43220810680386,1.0286753783776643,0.06125040933689813,,,,,3
96425_3,96425,SOD1,O11,FAM,Unkn-84,Unk,22.9909738904736,41.9426757284675,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,41.94267572846795,42.038747425519944,1.7280791574119512,22.988404424884727,0.06296608153915395,90.94998848889404,0.97751053839569,0.03981309151026913,0.9965428993610921,0.04408770570378036,0.980901613992128,0.058985488753101306,3
96425_30,96425,ATP,O07,Cy5,Unkn-82,Unk,24.3052432983723,36.7073365855819,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,36.70733658558169,37.3806315583266,2.9161823167118777,24.281124620353975,0.11402458841683677,94.03659168891471,0.8589489728645346,0.06492299528117638,,,,,30
96425_30,96425,EIF,O07,HEX,Unkn-82,Unk,25.2307215991538,39.4374813554025,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,39.4374813554035,40.61707014337492,2.4388127705630227,25.18626420926385,0.0922808647279254,88.43220810680386,0.9438868160418933,0.05518548834169847,,,,,30
96425_30,96425,SOD1,O07,FAM,Unkn-82,Unk,23.0443092388631,40.5203498243353,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,40.520349824335064,40.46800885307215,1.8161324721215217,23.04749424022815,0.07023234339236156,90.94998848889404,0.940853400070622,0.04274220320320724,0.9004169096255136,0.04302088373636138,1.044908630671903,0.06888975133339828,30
96425_300,96425,ATP,O03,Cy5,Unkn-80,Unk,24.0217561820705,44.2959659122135,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,44.295965912214136,48.042844631588636,5.218114120818075,23.9058496264464,0.16227268554536564,94.03659168891471,1.1015466524159767,0.11848980611083043,,,,,300
96425_300,96425,EIF,O03,HEX,Unkn-80,Unk,25.0309753202968,44.7579705368487,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,44.75797053684865,47.40281991484966,3.8755725813355166,24.944288397967025,0.12839449217405213,88.43220810680386,1.1002738913682788,0.08950360252495924,,,,,300
96425_300,96425,SOD1,O03,FAM,Unkn-80,Unk,23.0198649457738,41.166132544358,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,41.166132544356465,43.08902383680636,2.6748780074218894,22.9515190305106,0.09587931107595267,90.94998848889404,1.0011134121043264,0.062087757058234216,1.1009100879624218,0.07423572876556817,0.9093507481225824,0.08331008537808117,300
96426_10,96426,ATP,A21,Cy5,Unkn-11,Unk,24.1201228937211,41.4998005554871,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,41.499800555485756,40.15047476443479,2.4226842528013135,24.172066893215025,0.09166441054599583,94.03659168891471,0.9233435076892565,0.056104373888955485,,,,,10
96426_10,96426,EIF,A21,HEX,Unkn-11,Unk,25.1231630616567,42.2186610242193,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,42.21866102421959,40.64021438772095,1.7179956328241253,25.184364088569076,0.0667663768715212,88.43220810680386,0.9450238039939475,0.03997549701829573,,,,,10
96426_10,96426,SOD1,A21,FAM,Unkn-11,Unk,22.9958517438916,41.8105468640513,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,41.81054686405219,39.45760982666226,2.4623720410986,23.08767021585075,0.09695970313612175,90.94998848889404,0.9167179563456939,0.05749430147552154,0.9341207598750902,0.034579575971169826,0.9813698567926876,0.0714707236277475,10
96426_100,96426,ATP,A17,Cy5,Unkn-09,Unk,24.2522687110572,38.0192364839795,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,38.01923648398052,36.88768581440416,0.8435758619255015,24.298143360811274,0.03431912371487586,94.03659168891471,0.8493133444287339,0.019321320663733956,,,,,100
96426_100,96426,EIF,A17,HEX,Unkn-09,Unk,25.2998099379095,37.7484531542778,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,37.74845315427816,36.00851175569255,1.2478537354656587,25.3749923616107,0.054120779496615354,88.43220810680386,0.8375107676317374,0.02871757453557636,,,,,100
96426_100,96426,SOD1,A17,FAM,Unkn-09,Unk,23.0248576880008,41.0334004620044,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,41.03340046200316,38.69785405805858,1.6064513628758879,23.11643262520065,0.06312915392465901,90.94998848889404,0.8998203538894668,0.03674375765492491,0.8433914103501334,0.0173525701040913,1.0669071831261678,0.04878439131222991,100
96426_1000,96426,ATP,A13,Cy5,Unkn-07,Unk,24.2006638590068,39.3422853025284,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,39.342285302529305,38.15303448285671,2.016428605434402,24.248608268133275,0.08194790774176396,94.03659168891471,0.8776640113269305,0.04767589234987687,,,,,1000
96426_1000,96426,EIF,A13,HEX,Unkn-07,Unk,25.3783987801697,35.9149309870204,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,35.91493098702159,35.03073348342774,1.2924307015614476,25.41856361722995,0.05903221219060034,88.43220810680386,0.814707181427099,0.030470804267722487,,,,,1000
96426_1000,96426,SOD1,A13,FAM,Unkn-07,Unk,23.0848443144663,39.4717232706685,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,39.471723270667844,37.72679888642193,1.5422944967233487,23.155709698338498,0.06305389432532171,90.94998848889404,0.8772474440932655,0.03577929777851406,0.8455998893733164,0.027884412030048353,1.0374261575925743,0.0544119539270605,1000
96426_3,96426,ATP,A23,Cy5,Unkn-12,Unk,24.2491366767739,38.098252199484,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,38.09825219948408,36.78499201150674,2.425560569785653,24.304520347717425,0.0996346439403083,94.03659168891471,0.8457307425319718,0.055856685442616516,,,,,3
96426_3,96426,EIF,A23,HEX,Unkn-12,Unk,25.2701729421293,38.4639544402893,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,38.46395444029063,37.723375616759824,1.589544708392584,25.301912263708573,0.06662699080759812,88.43220810680386,0.8772002842153551,0.037029025018684346,,,,,3
96426_3,96426,SOD1,A23,FAM,Unkn-12,Unk,23.116486226675,38.6720551952514,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,38.67205519525186,38.08212386169374,1.8427211579288156,23.141645824473173,0.07633174113668864,90.94998848889404,0.8852642573535524,0.04370950469645565,0.861321802649108,0.033756561450563716,1.0277973396595863,0.06479056925678095,3
96426_30,96426,ATP,A19,Cy5,Unkn-10,Unk,24.0081712417144,44.6966586681466,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,44.69665866814683,42.82663325190756,1.5448575309747954,24.073378121918978,0.05421547457349743,94.03659168891471,0.9857667887355176,0.035426652410919274,,,,,30
96426_30,96426,EIF,A19,HEX,Unkn-10,Unk,24.9780412027134,46.284489762846,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,46.2844897628463,42.8444425740979,2.482196387178163,25.101883891056925,0.08997334226752121,88.43220810680386,0.9957208428724925,0.05676031098320689,,,,,30
96426_30,96426,SOD1,A19,FAM,Unkn-10,Unk,22.8333980355995,46.4432159423547,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,46.44321594235355,42.06575222214471,3.542572058625847,22.990534634920326,0.12970421033175764,90.94998848889404,0.976164546371383,0.08189830071758775,0.9907313146133213,0.033381307171371076,0.9852969538490628,0.089081642138878,30
96426_300,96426,ATP,A15,Cy5,Unkn-08,Unk,24.4502720951057,33.3427530997568,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,33.34275309975603,34.41858718546153,1.3666211779121753,24.40325280878015,0.059677513923407324,94.03659168891471,0.7921522453753347,0.03133661273693645,,,,,300
96426_300,96426,EIF,A15,HEX,Unkn-08,Unk,25.6047329751781,31.1170214851431,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,31.11702148514299,31.621138180588375,1.2006718811060788,25.5802014104281,0.058909113123490835,88.43220810680386,0.7354041483038459,0.027447441892625442,,,,,300
96426_300,96426,SOD1,A15,FAM,Unkn-08,Unk,23.2063316063709,36.4886605686835,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,36.48866056868318,36.33732501151398,0.8377526343740259,23.213066923207926,0.03581229727936265,90.94998848889404,0.8452970255763459,0.019581200224372763,0.7632509727063748,0.02075531263857331,1.107495510394239,0.039562353442425556,300
96427_10,96427,ATP,C21,Cy5,Unkn-23,Unk,25.081992640437,21.9350913828968,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,21.93509138289749,21.162421221286362,0.7458724949807413,25.13671459135753,0.05308806348401265,94.03659168891471,0.4871436116410479,0.01714298975185163,,,,,10
96427_10,96427,EIF,C21,HEX,Unkn-23,Unk,26.0806465724105,23.0169592335662,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,23.016959233566908,22.18772722501434,0.7428409969191414,26.13914445830137,0.05249935782837195,88.43220810680386,0.516095442822776,0.017166324975702744,,,,,10
96427_10,96427,SOD1,C21,FAM,Unkn-23,Unk,24.1634642396447,19.6462908892156,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,19.646290889215145,18.778128822277043,0.8008514662429381,24.234266219766468,0.06557562190368187,90.94998848889404,0.43665094618502703,0.018521434074530756,0.5014106081528122,0.01213980744980687,0.8708450501149972,0.04253248159375514,10
96427_100,96427,ATP,C17,Cy5,Unkn-21,Unk,24.046765439527,43.5676786081718,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.5676786081709,42.68825069332874,1.6559814092843712,24.078392357780775,0.05918799306610607,94.03659168891471,0.9824957171171936,0.038547565081189304,,,,,100
96427_100,96427,EIF,C17,HEX,Unkn-21,Unk,25.1302323642746,42.0299913374059,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,42.02999133740642,40.55594952923934,1.5669500740795845,25.1874676851484,0.06112167363155048,88.43220810680386,0.9431673918029962,0.036523915516262245,,,,,100
96427_100,96427,SOD1,C17,FAM,Unkn-21,Unk,23.5917005853299,28.4380758354875,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,28.438075835487773,27.550937658481555,1.211992235156505,23.641844393620374,0.06919948754445476,90.94998848889404,0.6405563335178557,0.028672000429150243,0.9626307303275945,0.026533265240842905,0.6654226936011765,0.034979277745363954,100
96427_1000,96427,ATP,C13,Cy5,Unkn-19,Unk,24.9399312466004,24.1010852470534,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,24.10108524705373,24.470759654818888,0.693025414107505,24.917420615698074,0.04267153587775026,94.03659168891471,0.5633627906310297,0.015935258169683244,,,,,1000
96427_1000,96427,EIF,C13,HEX,Unkn-19,Unk,25.213734394769,39.8642215512977,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,39.86422155129917,40.311186480614246,1.433268139609263,25.19687172250185,0.055413782587476756,88.43220810680386,0.9375646153435617,0.03291639909060353,,,,,1000
96427_1000,96427,SOD1,C13,FAM,Unkn-19,Unk,25.9996820487924,5.99033252035092,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,5.990332520350867,6.274998014117992,0.2966461477211264,25.929195577215825,0.07273064807068622,90.94998848889404,0.14587990322564406,0.0068629480343006255,0.7267661371423801,0.016383281023434074,0.20072468400803442,0.010471258713320067,1000
96427_3,96427,ATP,C23,Cy5,Unkn-24,Unk,24.0172524202987,44.4284063774666,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,44.42840637746706,42.99697447585676,1.8187690573357143,24.067669982746224,0.06383375870755306,94.03659168891471,0.9895037905168166,0.041869767573739995,,,,,3
96427_3,96427,EIF,C23,HEX,Unkn-24,Unk,25.0452331451714,44.3554788670439,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,44.355478867044575,43.249644350002484,1.9208970468442386,25.086267692510773,0.07089767468459897,88.43220810680386,1.0056213272911962,0.04517100791200376,,,,,3
96427_3,96427,SOD1,C23,FAM,Unkn-24,Unk,22.9274236835951,43.7027367114463,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.702736711447294,42.13098170560756,2.7157340726991306,22.986482958385302,0.10044222345955754,90.94998848889404,0.9787262259440092,0.06358802412765996,0.9975300071572739,0.030778847001022406,0.9811496585783408,0.07056887535903987,3
96427_30,96427,ATP,C19,Cy5,Unkn-22,Unk,24.0359181047313,43.882078549088,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.882078549086984,43.10864421536051,0.9545244228608305,24.063021917763802,0.03342509984874751,94.03659168891471,0.9925572456730055,0.021991808623587312,,,,,30
96427_30,96427,EIF,C19,HEX,Unkn-22,Unk,25.1136297912615,42.4744323799547,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,42.474432379953996,41.70154373903566,0.7836555318914187,25.142825393273124,0.029798260407627303,88.43220810680386,0.9702247149567548,0.0183170933642332,,,,,30
96427_30,96427,SOD1,C19,FAM,Unkn-22,Unk,23.1765206659409,37.1990972101715,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,37.199097210170216,36.44225371515924,0.9018073014693894,23.208655318260174,0.03835744864979958,90.94998848889404,0.8477126173560154,0.021032754181541345,0.9813274533820775,0.01428282655300051,0.8638427615924046,0.024848526752432973,30
96427_300,96427,ATP,C15,Cy5,Unkn-20,Unk,24.2797777695935,37.3322343250982,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,37.332234325098135,35.622541579174154,2.1130294296174985,24.35249059185005,0.08955940658244194,94.03659168891471,0.8192609773101295,0.048636929170695016,,,,,300
96427_300,96427,EIF,C15,HEX,Unkn-20,Unk,25.0953767296961,42.9684816350417,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,42.96848163504321,41.2826878048473,1.7552134909191175,25.159621864579425,0.06726466223936327,88.43220810680386,0.9599546088197033,0.040910141189255796,,,,,300
96427_300,96427,SOD1,C15,FAM,Unkn-20,Unk,24.7025108532525,13.8628266094016,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,13.86282660940144,13.250410370888929,0.9659526252718751,24.77543751943935,0.11254666033914748,90.94998848889404,0.30768672609907655,0.02239954309787971,0.886822051482141,0.03240423926594841,0.34695430225809265,0.028261271295976415,300
96428_10,96428,ATP,E21,Cy5,Unkn-35,Unk,24.0421085170243,43.7023782992129,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.702378299213024,43.94427170529622,1.5324955946008787,24.034460478921076,0.052088870772252556,94.03659168891471,1.0115280606418973,0.03492653866040295,,,,,10
96428_10,96428,EIF,E21,HEX,Unkn-35,Unk,25.0666335535874,43.7581386450665,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.758138645065856,43.54091185711302,1.2013948917498718,25.07494424925755,0.04392425707868253,88.43220810680386,1.012861769325239,0.028186939163619706,,,,,10
96428_10,96428,SOD1,E21,FAM,Unkn-35,Unk,23.0976966514312,39.1449383627373,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,39.14493836273644,39.32950683233204,0.8874261551664863,23.090721664847376,0.035059546758370114,90.94998848889404,0.9149103198349944,0.02074830436287619,1.0121946953150267,0.022443979493119395,0.9038876849184095,0.028668458088039472,10
96428_100,96428,ATP,E17,Cy5,Unkn-33,Unk,24.046321717754,43.5804951748641,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.58049517486527,44.48852214728283,3.6397522908781075,24.0188838692783,0.12059790277754079,94.03659168891471,1.022026568952172,0.08170236191242661,,,,,100
96428_100,96428,EIF,E17,HEX,Unkn-33,Unk,25.088615977756,43.152927440489,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.15292744048973,42.76110762211479,1.9618552627962649,25.10425523578565,0.07227431904125288,88.43220810680386,0.9942259867218115,0.04552630812586286,,,,,100
96428_100,96428,SOD1,E17,FAM,Unkn-33,Unk,23.8437791519654,24.1594135923305,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,24.15941359233012,23.574545021839235,2.24192836726581,23.886800451420598,0.14472884060741228,90.94998848889404,0.5466940697567522,0.05117964068535246,1.008030442978971,0.04643355198669939,0.5423388485581253,0.05658527402989099,100
96428_1000,96428,ATP,E13,Cy5,Unkn-31,Unk,24.4218932197639,33.9759235197858,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,33.97592351978673,34.91046394961098,1.655857441621929,24.3822354744558,0.07171844535920283,94.03659168891471,0.803265665848103,0.03818763309389381,,,,,1000
96428_1000,96428,EIF,E13,HEX,Unkn-31,Unk,25.154581478521,41.3865777958793,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,41.38657779587872,42.882357641438446,1.4277485457790113,25.0991994436544,0.05253943369979409,88.43220810680386,0.9974157862083466,0.033201288579083485,,,,,1000
96428_1000,96428,SOD1,E13,FAM,Unkn-31,Unk,25.4805243251672,8.38093610262226,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,8.380936102622135,8.449905914662626,0.48960755666283823,25.469828717673625,0.09055850034033168,90.94998848889404,0.1963544000755943,0.011501848588833763,0.8950920933826064,0.02597364622972518,0.21936781871635053,0.01434017779154194,1000
96428_3,96428,ATP,E23,Cy5,Unkn-36,Unk,24.1939719328925,39.5171922236731,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,39.51719222367235,38.03703671023774,2.378334333721067,24.25377483411545,0.09433638251428542,94.03659168891471,0.8746633328160058,0.054695652707734424,,,,,3
96428_3,96428,EIF,E23,HEX,Unkn-36,Unk,25.1498704325091,41.5102916886365,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,41.51029168863641,38.3954331746283,2.394465477076728,25.275254599076277,0.09731851380070933,88.43220810680386,0.8921415309207534,0.05500758006975562,,,,,3
96428_3,96428,SOD1,E23,FAM,Unkn-36,Unk,23.0408386748425,40.6114163145401,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,40.61141631453885,37.73378586220805,2.1599465111944074,23.1563282634099,0.0874861417954698,90.94998848889404,0.8768965157788161,0.04962327181383618,0.8833592048417902,0.03878772057342714,0.9926839625063605,0.07110292026931399,3
96428_30,96428,ATP,E19,Cy5,Unkn-34,Unk,23.9928435534244,45.1531079748601,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,45.153107974860006,42.145107397591445,2.2202028488865637,24.098393859911376,0.07865020372696203,94.03659168891471,0.969555246312269,0.050548128727735744,,,,,30
96428_30,96428,EIF,E19,HEX,Unkn-34,Unk,25.0231585740406,44.9801815439431,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,44.98018154394266,42.6607422813023,2.3428569404403268,25.108547347115625,0.08815796574894894,88.43220810680386,0.9915260160992974,0.05538076986004847,,,,,30
96428_30,96428,SOD1,E19,FAM,Unkn-34,Unk,23.0829763401357,39.5194451105913,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,39.51944511058995,35.94487358574515,2.6142828054665648,23.232551961268225,0.11081750898326469,90.94998848889404,0.8347099894409624,0.0598331381024673,0.9804790924666252,0.03745691745524741,0.8513286982398101,0.0691500069356487,30
96428_300,96428,ATP,E15,Cy5,Unkn-32,Unk,24.1013452996102,42.0195862367924,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,42.0195862367923,42.49993153993728,0.9893910206684962,24.084500834978748,0.03480562387172545,94.03659168891471,0.9785254719614399,0.02257637592977411,,,,,300
96428_300,96428,EIF,E15,HEX,Unkn-32,Unk,25.0557184339108,44.0617955753323,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,44.06179557533242,45.08714747495762,0.7400826096250583,25.019570144318525,0.026040935288341567,88.43220810680386,1.0490269567405432,0.01730758771164982,,,,,300
96428_300,96428,SOD1,E15,FAM,Unkn-32,Unk,24.5889551614168,14.9194157031891,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,14.919415703189252,15.248635805663255,0.6371287882172216,24.556218056778974,0.06431587602648177,90.94998848889404,0.3545616930872678,0.014750535545706149,1.013163164522286,0.01436868247180615,0.34995517553625854,0.015381593628175054,300
96429_10,96429,ATP,G21,Cy5,Unkn-47,Unk,24.1457246491187,40.8014580573705,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,40.80145805737088,39.99332486601389,2.067309759009281,24.177403320704325,0.07749871500371497,94.03659168891471,0.9200830492091954,0.04726658236130046,,,,,10
96429_10,96429,EIF,G21,HEX,Unkn-47,Unk,25.0561605146509,44.0494561117264,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,44.04945611172607,42.63377611014901,1.260761933988928,25.10823615933025,0.04660306152164184,88.43220810680386,0.9917215233117048,0.02928178188515718,,,,,10
